outcome,model,term,estimate,std.error,statistic,p.value,L,U,RR,lci,uci
c_stunting,m1a,(Intercept),-1.3282636290007743,0.21177328838021287,-6.272101827195697,3.6706052973586464e-10,-1.7433392742259914,-0.9131879837755571,"0.26 	(0.17, 0.40)",0.17493526737098733,0.4012430266414907
c_stunting,m1a,exposure_estimate_centered,0.34266064472388424,0.10517187939522944,3.2581013736208577,0.0011243728216954296,0.13652376110923453,0.548797528338534,"1.41 	(1.15, 1.73)",1.1462821143867135,1.7311700828174272
c_stunting,m1a,exposure_gt20_centered,0.004843047442845329,0.032241574665633266,0.15021125652425404,0.8806001873085663,-0.05835043890179587,0.06803653378748653,"1.00 	(0.94, 1.07)",0.9433193137223806,1.0704044136918136
c_stunting,m1a,"c_age3mo[3,6)",-0.17350280646238753,0.06581152625547877,-2.636358953124013,0.008389683916540887,-0.3024933979231259,-0.04451221500164915,"0.84 	(0.74, 0.96)",0.7389733670018162,0.956463916813944
c_stunting,m1a,"c_age3mo[6,9)",-0.11564473169938798,0.06378472818733315,-1.813047338851145,0.06984669958749974,-0.24066279894656095,0.00937333554778498,"0.89 	(0.79, 1.01)",0.7861066576945065,1.0094174028356409
c_stunting,m1a,"c_age3mo[9,12)",-0.016289302640827858,0.06652431990302769,-0.24486237010123105,0.8065667174599488,-0.14667696965076216,0.11409836436910643,"0.98 	(0.86, 1.12)",0.8635728926179512,1.120862372381966
c_stunting,m1a,"c_age3mo[12,15)",0.19940376222291048,0.058739947638937515,3.394687435688652,6.890455239841799e-4,0.08427346485059295,0.314534059595228,"1.22 	(1.09, 1.37)",1.0879263627535687,1.3696210004978717
c_stunting,m1a,"c_age3mo[15,18)",0.3907328703064843,0.05613445785962642,6.960659908457245,3.543079730385622e-12,0.2807093329016165,0.5007564077113521,"1.48 	(1.32, 1.65)",1.324068684793633,1.649968847962203
c_stunting,m1a,"c_age3mo[18,21)",0.4967121562392255,0.05564419488871052,8.926576388294583,4.953891644818499e-19,0.3876495342573529,0.6057747782210982,"1.64 	(1.47, 1.83)",1.4735132778592983,1.832671572989752
c_stunting,m1a,"c_age3mo[21,24)",0.5394427780893407,0.05512728777617546,9.785403923362859,1.5454255270855568e-22,0.43139329404803683,0.6474922621306446,"1.72 	(1.54, 1.91)",1.5394008681140203,1.9107431728829345
c_stunting,m1a,"c_age3mo[24,27)",0.34923471496806435,0.056206233945749154,6.213451612950076,5.335496413870009e-10,0.239070496434396,0.45939893350173266,"1.42 	(1.27, 1.58)",1.2700680686982355,1.5831221372818676
c_stunting,m1a,"c_age3mo[27,30)",0.332466633533478,0.05692342245128478,5.840594595625444,5.321119893582298e-9,0.22089672552895984,0.44403654153799615,"1.39 	(1.25, 1.56)",1.247194620548065,1.5589874523803091
c_stunting,m1a,"c_age3mo[30,33)",0.35188134576563906,0.05686708118128811,6.187786298436295,6.277720845413421e-10,0.24042186665031437,0.46334082488096373,"1.42 	(1.27, 1.59)",1.2717855610811155,1.5893749486420763
c_stunting,m1a,"c_age3mo[33,36)",0.4953542431677084,0.054781160433704984,9.042419679429313,1.7385382916034973e-19,0.3879831687176466,0.6027253176177702,"1.64 	(1.47, 1.83)",1.4740049746854342,1.827091425772876
c_stunting,m1a,"c_age3mo[36,39)",0.4004699059032081,0.0586527364409736,6.827812821763726,8.990158432912228e-12,0.28551054247889984,0.5154292693275163,"1.49 	(1.33, 1.67)",1.3304411014567996,1.6743570976962558
c_stunting,m1a,"c_age3mo[39,42)",0.3852309114992676,0.05768561641724329,6.678110340589426,2.515054106593975e-11,0.27216710332147076,0.4982947196770644,"1.47 	(1.31, 1.65)",1.3128063572857922,1.6459121346221797
c_stunting,m1a,"c_age3mo[42,45)",0.4641244850855246,0.054130048023399574,8.574248537242953,1.1048296259085145e-17,0.35802959095966147,0.5702193792113878,"1.59 	(1.43, 1.77)",1.4305079499566526,1.7686550150190183
c_stunting,m1a,"c_age3mo[45,48)",0.47086907301704034,0.0551922511941589,8.531434446487541,1.5979987359655878e-17,0.3626922606764889,0.5790458853575918,"1.60 	(1.44, 1.78)",1.4371935102220164,1.7843351580193296
c_stunting,m1a,"c_age3mo[48,51)",0.3078584983668305,0.05707240867605282,5.3941739188590745,6.999901792564376e-8,0.19599657736176695,0.419720419371894,"1.36 	(1.22, 1.52)",1.216522741609944,1.5215361041277295
c_stunting,m1a,"c_age3mo[51,54)",0.33984396755561064,0.057220453599721055,5.939204360960664,2.9344484858809843e-9,0.22769187850015737,0.4519960566110639,"1.40 	(1.26, 1.57)",1.2556983581574717,1.5714457517436395
c_stunting,m1a,"c_age3mo[54,57)",0.3550963634191551,0.05672672680944648,6.259771775868131,3.971980095740404e-10,0.24391197887264005,0.4662807479656702,"1.43 	(1.28, 1.59)",1.2762319901668189,1.5940544640810972
c_stunting,m1a,"c_age3mo[57,60]",0.5096779410517316,0.054166293595483285,9.409503719380046,5.7780207514533124e-21,0.40351200560458433,0.6158438764988788,"1.66 	(1.50, 1.85)",1.4970732053400004,1.8512181400746943
c_stunting,m1a,phase2,-1.1778218785188586,0.35452425829857803,-3.3222603276047322,8.952833450757578e-4,-1.8726894247840715,-0.4829543322536456,"0.31 	(0.15, 0.62)",0.1537097147085446,0.6169579978115663
c_stunting,m1a,m_rural,0.08901730267047363,0.01830302068171101,4.863530682638778,1.166089632959306e-6,0.05314338213432005,0.12489122320662721,"1.09 	(1.05, 1.13)",1.0545808423315939,1.133025199515371
