outcome,model,term,estimate,std.error,statistic,p.value,L,U,RR,lci,uci
c_haz,m1,(Intercept),-6.347624541446269,0.9207196744303827,-6.894198872608347,6.64399000588403e-12,-8.152235103329819,-4.543013979562719,"-6.35 	(-8.15, -4.54)",-8.152235103329819,-4.543013979562719
c_haz,m1,p1_cumulative,-0.11955657746532895,0.09108093478040857,-1.3126410895273932,0.18940960916180785,-0.2980752096349297,0.058962054704271835,"-0.12 	(-0.30, 0.06)",-0.2980752096349297,0.058962054704271835
c_haz,m1,p2_cumulative,1.0295967381579076,0.5205934524685661,1.977736625913626,0.04805461353907266,0.009233571319517964,2.0499599049962973,"1.03 	(0.01, 2.05)",0.009233571319517964,2.0499599049962973
c_haz,m1,factor(nfhs5_state)Chhattisgarh,-0.5612638788781252,0.2704565871405656,-2.0752457346746636,0.03805327159846553,-1.0913587896736336,-0.03116896808261671,"-0.56 	(-1.09, -0.03)",-1.0913587896736336,-0.03116896808261671
c_haz,m1,factor(nfhs5_state)Haryana,-0.46986410330426004,0.2763164798292462,-1.700456315868744,0.08915422678198738,-1.0114444037695824,0.07171619716106242,"-0.47 	(-1.01, 0.07)",-1.0114444037695824,0.07171619716106242
c_haz,m1,factor(nfhs5_state)Jharkhand,-0.6037570021552087,0.2484345583313945,-2.43024563977866,0.015149932187278545,-1.0906887364847417,-0.11682526782567548,"-0.60 	(-1.09, -0.12)",-1.0906887364847417,-0.11682526782567548
c_haz,m1,factor(nfhs5_state)Madhya Pradesh,-0.4897698585785542,0.25033731157608957,-1.9564397152587043,0.05051090571740928,-0.9804309892676897,8.912721105813204e-4,"-0.49 	(-0.98, 0.00)",-0.9804309892676897,8.912721105813204e-4
c_haz,m1,factor(nfhs5_state)Nct Of Delhi,-0.43457568142925024,0.8819103357834819,-0.49276628677129264,0.6222156950466231,-2.163119939564875,1.2939685767063742,"-0.43 	(-2.16, 1.29)",-2.163119939564875,1.2939685767063742
c_haz,m1,factor(nfhs5_state)Odisha,-0.5609289410325201,0.26369338468209447,-2.12720141504031,0.03348899857118704,-1.0777679750094253,-0.044089907055614996,"-0.56 	(-1.08, -0.04)",-1.0777679750094253,-0.044089907055614996
c_haz,m1,factor(nfhs5_state)Puducherry,-0.7912073768266891,0.9661291211859846,-0.8189457904502785,0.412885815200168,-2.6848204543512186,1.1024057006978407,"-0.79 	(-2.68, 1.10)",-2.6848204543512186,1.1024057006978407
