outcome,model,term,estimate,std.error,statistic,p.value
c_stunting,m1c,factor(sdist)54,0.3504593810028754,0.1865277969949929,1.8788587366004383,0.06028526459819115
c_stunting,m1c,factor(sdist)55,0.07206146781971194,0.1973620328490093,0.3651232548604835,0.7150251097739759
c_stunting,m1c,factor(sdist)56,0.22608037339916684,0.17139005383900355,1.3190985610608246,0.18715848778109462
c_stunting,m1c,factor(sdist)57,0.31484593651508525,0.1670393802852889,1.884860539935885,0.05947008192037923
c_stunting,m1c,factor(sdist)58,-0.0024713677121442124,0.16603902241130644,-0.01488425838850232,0.9881247379781469
c_stunting,m1c,factor(sdist)59,0.14899883287874682,0.17781386190209214,0.8379483538847413,0.40207451210498135
c_stunting,m1c,factor(sdist)60,-0.21129273196384674,0.20438175533740296,-1.0338140584761826,0.30124157579999605
c_stunting,m1c,factor(sdist)61,0.07958321366639338,0.2007237034973496,0.39648139347650196,0.6917561842570589
c_stunting,m1c,factor(sdist)62,0.08139887335516982,0.18796524919682517,0.4330527781224823,0.6649833307551984
c_stunting,m1c,factor(sdist)63,-0.07174184987238086,0.21521053814101188,-0.33335658417142017,0.7388702970654494
c_stunting,m1c,factor(sdist)64,0.029741209078337365,0.1999413975846299,0.14874963082994705,0.8817534139444508
c_stunting,m1c,factor(sdist)65,-0.040761179688446336,0.18348630832430857,-0.22214834480402607,0.8242017571750635
c_stunting,m1c,factor(sdist)66,-0.12790837561957982,0.18749071507558318,-0.6822117861570697,0.4951167217070197
c_stunting,m1c,factor(sdist)67,-0.13422668607884775,0.16370343958570602,-0.8199380930452235,0.41226584336709715
c_stunting,m1c,factor(sdist)68,-0.08736925015956395,0.18510566242152776,-0.4719966370375222,0.6369368008233053
c_stunting,m1c,factor(sdist)69,-0.09229742929489307,0.2128984901078426,-0.43352787165442225,0.6646382338311626
c_stunting,m1c,factor(sdist)70,-0.1451786120117599,0.1800038177429703,-0.8065307382483535,0.4199510678769488
c_stunting,m1c,factor(sdist)71,0.004610165820345127,0.1728924617037871,0.02666493249568986,0.9787273762491522
c_stunting,m1c,factor(sdist)72,-0.12132024202202597,0.18721713117430586,-0.6480189139800058,0.5169837133452478
c_stunting,m1c,factor(sdist)73,0.19222747021459133,0.18801094942674385,1.0224269958781864,0.3065971289998028
c_stunting,m1c,factor(sdist)74,0.05874886034678848,0.16393020720400228,0.3583772713327855,0.7200665896775378
c_stunting,m1c,factor(sdist)75,-0.1055452766876039,0.16065104877850195,-0.6569846726187559,0.5112019466471502
c_stunting,m1c,factor(sdist)76,-0.08181103461402327,0.17708829721344438,-0.4619787750029382,0.6441039693020794
c_stunting,m1c,factor(sdist)77,-0.08778261858681886,0.17674943609630261,-0.49665006308133375,0.619443911764666
c_stunting,m1c,factor(sdist)78,-0.012983080754397356,0.16816433459197622,-0.0772047223086793,0.9384618265893413
c_stunting,m1c,factor(sdist)79,-0.031768217855816704,0.20830992017583794,-0.15250458465444475,0.8787912487307625
c_stunting,m1c,factor(sdist)80,0.004256323670353312,0.1783404526072663,0.023866282764945124,0.9809596210281821
c_stunting,m1c,factor(sdist)82,-0.01621934658536687,0.18020585993614124,-0.09000454586279517,0.9282849346722775
c_stunting,m1c,factor(sdist)83,-0.4748739984978811,0.20099970676311932,-2.3625606531731216,0.018163241794283372
c_stunting,m1c,factor(sdist)84,-0.032751305181004005,0.18988348592411866,-0.17248106132879876,0.8630619289312423
c_stunting,m1c,factor(sdist)85,0.01439496624619072,0.18675698315084005,0.07707859702661923,0.938562159147211
c_stunting,m1c,factor(sdist)86,-0.1029185370480328,0.20587248658841206,-0.4999139941112742,0.6171437680253622
c_stunting,m1c,factor(sdist)87,0.20635821497230727,0.15958787100973143,1.2930695401013519,0.19600908694617578
c_stunting,m1c,factor(sdist)88,0.10432249068110186,0.16808692242419965,0.6206460870157644,0.5348429633228753
c_stunting,m1c,factor(sdist)89,0.05555917317286957,0.1633956413456959,0.3400284898378845,0.7338403514726011
c_stunting,m1c,factor(sdist)99,-0.10152750604867648,0.18854123838715636,-0.5384896530709997,0.590247905183616
c_stunting,m1c,factor(sdist)100,-0.1745052816555232,0.17700064055053993,-0.9859019781665467,0.3241988459019691
c_stunting,m1c,factor(sdist)101,-0.2945375312498478,0.18724653940012415,-1.5729931895854974,0.11574377727199509
c_stunting,m1c,factor(sdist)102,-0.15215214089883036,0.17241402236153042,-0.8824812437806627,0.37753229632304475
c_stunting,m1c,factor(sdist)103,-0.2796545482580482,0.18460289228766127,-1.5148979779919738,0.12982160232738188
c_stunting,m1c,factor(sdist)104,0.10852414704391966,0.1652019120885397,0.6569182261386679,0.5112446715464473
c_stunting,m1c,factor(sdist)105,0.20327653929498735,0.16017002204232866,1.2691297453980919,0.20441662407696953
c_stunting,m1c,factor(sdist)106,0.36954362189004275,0.15294125677232262,2.4162454898626025,0.015694636234651504
