phase,c_age,variable,estimate,lci,uci,type
2,19,c_haz,-1.833486413691297,-1.961112713889901,-1.705860113492693,Continuous
2,19,c_waz,-1.3571424865367034,-1.4588042626190962,-1.2554807104543106,Continuous
2,19,c_whz,-0.629254378853887,-0.7305141736123656,-0.5279945840954084,Continuous
2,19,c_bmiz,-0.28871420597526964,-0.3926749018296345,-0.1847535101209048,Continuous
2,20,c_haz,-1.5942070792797745,-1.727357534183592,-1.4610566243759568,Continuous
2,20,c_waz,-1.3428193748908939,-1.4415929370356515,-1.2440458127461362,Continuous
2,20,c_whz,-0.7661070213228269,-0.8762017679386518,-0.6560122747070021,Continuous
2,20,c_bmiz,-0.47546948158928676,-0.5877862681498158,-0.3631526950287577,Continuous
2,21,c_haz,-1.8996704171884886,-2.030963499193747,-1.7683773351832301,Continuous
2,21,c_waz,-1.4657113399321884,-1.5629400339925015,-1.3684826458718753,Continuous
2,21,c_whz,-0.7093009718924017,-0.818265155483573,-0.6003367883012304,Continuous
2,21,c_bmiz,-0.35903906171114053,-0.4737850229862894,-0.24429310043599167,Continuous
2,22,c_haz,-1.7644736166181265,-1.9021332256544958,-1.6268140075817572,Continuous
2,22,c_waz,-1.4497873301305295,-1.5506031672525131,-1.348971493008546,Continuous
2,22,c_whz,-0.7718036292875492,-0.8876722039913275,-0.6559350545837709,Continuous
2,22,c_bmiz,-0.4836563556925379,-0.5997240378403981,-0.3675886735446778,Continuous
2,23,c_haz,-1.8319878944957046,-1.967305631273269,-1.6966701577181402,Continuous
2,23,c_waz,-1.43003964056648,-1.566942799036266,-1.2931364820966937,Continuous
2,23,c_whz,-0.6785017132132712,-0.8236643900277029,-0.5333390363988396,Continuous
2,23,c_bmiz,-0.39203046268408187,-0.5359312103201502,-0.24812971504801348,Continuous
2,24,c_haz,-1.4323547551008964,-1.5596717566105731,-1.3050377535912197,Continuous
2,24,c_waz,-1.351651425995527,-1.4458271462732288,-1.2574757057178252,Continuous
2,24,c_whz,-0.8568052763713317,-0.9630857581032704,-0.7505247946393931,Continuous
2,24,c_bmiz,-0.6152248126103183,-0.7261392124967236,-0.5043104127239129,Continuous
2,25,c_haz,-1.3455224811753357,-1.4854100579024265,-1.2056349044482448,Continuous
2,25,c_waz,-1.2189168460161146,-1.3186289558342525,-1.1192047361979767,Continuous
2,25,c_whz,-0.7264962765489752,-0.8311394003033378,-0.6218531527946126,Continuous
2,25,c_bmiz,-0.5256969458891747,-0.63707739247357,-0.4143164993047795,Continuous
2,26,c_haz,-1.4277768204756736,-1.5416709339604235,-1.3138827069909236,Continuous
2,26,c_waz,-1.3672680737031266,-1.448248938932702,-1.2862872084735513,Continuous
2,26,c_whz,-0.8617803116890264,-0.9535600036154697,-0.770000619762583,Continuous
2,26,c_bmiz,-0.6552509094168986,-0.7525479792986607,-0.5579538395351364,Continuous
2,27,c_haz,-1.4338032472989886,-1.5709547932916603,-1.2966517013063168,Continuous
2,27,c_waz,-1.3571343820960975,-1.4419712154058846,-1.2722975487863104,Continuous
2,27,c_whz,-0.8348827387463177,-0.9227311174628652,-0.7470343600297702,Continuous
2,27,c_bmiz,-0.6465787373750789,-0.745026891768859,-0.5481305829812988,Continuous
2,28,c_haz,-1.4482383485436574,-1.566563809370286,-1.3299128877170288,Continuous
2,28,c_waz,-1.299941757035389,-1.3904507110277013,-1.2094328030430768,Continuous
2,28,c_whz,-0.7327315995818294,-0.8305936489039194,-0.6348695502597395,Continuous
2,28,c_bmiz,-0.5381870675247772,-0.6408332990154784,-0.43554083603407606,Continuous
2,29,c_haz,-1.526452418716981,-1.6270111633772182,-1.4258936740567438,Continuous
2,29,c_waz,-1.3949403868791252,-1.4736052842090668,-1.3162754895491837,Continuous
2,29,c_whz,-0.8002764743413316,-0.8876633716016831,-0.7128895770809802,Continuous
2,29,c_bmiz,-0.6083678241080297,-0.7025130115497865,-0.5142226366662729,Continuous
2,30,c_haz,-1.5017506473105755,-1.6382871780173691,-1.365214116603782,Continuous
2,30,c_waz,-1.360182578194042,-1.4523758266852593,-1.2679893297028246,Continuous
2,30,c_whz,-0.7661100393124237,-0.8608694873879071,-0.6713505912369403,Continuous
2,30,c_bmiz,-0.5693395404826851,-0.6688830190789302,-0.46979606188643996,Continuous
2,31,c_haz,-1.601158024172342,-1.714615199230608,-1.487700849114076,Continuous
2,31,c_waz,-1.4162924121081615,-1.508227940407699,-1.324356883808624,Continuous
2,31,c_whz,-0.7589634304866024,-0.8569535914516349,-0.66097326952157,Continuous
2,31,c_bmiz,-0.573347466329422,-0.6750040783608762,-0.47169085429796787,Continuous
2,32,c_haz,-1.6465409108934363,-1.7597548648413428,-1.53332695694553,Continuous
2,32,c_waz,-1.4421804508929381,-1.532914584332725,-1.3514463174531512,Continuous
2,32,c_whz,-0.7614886416077876,-0.8605764830898129,-0.6624008001257623,Continuous
2,32,c_bmiz,-0.5419655490936554,-0.6444195432942889,-0.43951155489302185,Continuous
2,33,c_haz,-1.7223795656879464,-1.8468701839986006,-1.5978889473772921,Continuous
2,33,c_waz,-1.563645580202075,-1.6554915732866167,-1.4717995871175333,Continuous
2,33,c_whz,-0.8629936097246704,-0.9591583123918004,-0.7668289070575405,Continuous
2,33,c_bmiz,-0.6283398204910414,-0.727563148484249,-0.5291164924978339,Continuous
2,34,c_haz,-1.727675825427514,-1.8336897191456945,-1.6216619317093335,Continuous
2,34,c_waz,-1.477903927216335,-1.5754447444685846,-1.3803631099640854,Continuous
2,34,c_whz,-0.7310253272286779,-0.8380040260891455,-0.6240466283682102,Continuous
2,34,c_bmiz,-0.5049256766383159,-0.612324880378771,-0.39752647289786075,Continuous
2,35,c_haz,-1.7534826940899788,-1.873596909540059,-1.6333684786398985,Continuous
2,35,c_waz,-1.5260013203972214,-1.6229672673489977,-1.429035373445445,Continuous
2,35,c_whz,-0.7764160690948441,-0.8826368469242083,-0.6701952912654798,Continuous
2,35,c_bmiz,-0.5384153231554423,-0.6476328071879703,-0.4291978391229142,Continuous
2,36,c_haz,-1.5643592055377469,-1.675587690961505,-1.4531307201139887,Continuous
2,36,c_waz,-1.4025973556679685,-1.4892925707558207,-1.3159021405801163,Continuous
2,36,c_whz,-0.7498698858309985,-0.8517526099544342,-0.6479871617075627,Continuous
2,36,c_bmiz,-0.5403504709266828,-0.6427336922245397,-0.4379672496288259,Continuous
2,37,c_haz,-1.4451604465321006,-1.5488800412243793,-1.341440851839822,Continuous
2,37,c_waz,-1.3502076418309723,-1.4409454390265317,-1.259469844635413,Continuous
2,37,c_whz,-0.7818188786488249,-0.8847459092938627,-0.6788918480037872,Continuous
2,37,c_bmiz,-0.6167107393993364,-0.7231105746719231,-0.5103109041267497,Continuous
2,38,c_haz,-1.5885165936210233,-1.6892899350128778,-1.4877432522291687,Continuous
2,38,c_waz,-1.3586234286998036,-1.4402737034307063,-1.2769731539689009,Continuous
2,38,c_whz,-0.6590727733192818,-0.75286771696273,-0.5652778296758336,Continuous
2,38,c_bmiz,-0.48521780709170614,-0.5828809137636939,-0.3875547004197184,Continuous
2,39,c_haz,-1.5518197477626845,-1.6540266315335903,-1.4496128639917787,Continuous
2,39,c_waz,-1.364050539133203,-1.4429485783339695,-1.2851524999324364,Continuous
2,39,c_whz,-0.698316941400713,-0.7856575030652891,-0.6109763797361368,Continuous
2,39,c_bmiz,-0.5124612116154289,-0.6025829710513064,-0.4223394521795514,Continuous
2,40,c_haz,-1.439907301322224,-1.5440250104349638,-1.3357895922094845,Continuous
2,40,c_waz,-1.3106436032814996,-1.4077757533223139,-1.2135114532406854,Continuous
2,40,c_whz,-0.7115742107110812,-0.8179768646033576,-0.6051715568188047,Continuous
2,40,c_bmiz,-0.5614490787750597,-0.6673658078885142,-0.45553234966160516,Continuous
2,41,c_haz,-1.5819564330626972,-1.6825773484083306,-1.4813355177170637,Continuous
2,41,c_waz,-1.4431726925109198,-1.5248550502958624,-1.3614903347259772,Continuous
2,41,c_whz,-0.7759143090280665,-0.8723906393056401,-0.6794379787504928,Continuous
2,41,c_bmiz,-0.6149777542546137,-0.7151659813199156,-0.5147895271893117,Continuous
2,42,c_haz,-1.5984586217344408,-1.6991990189444512,-1.4977182245244303,Continuous
2,42,c_waz,-1.464187502174161,-1.5486103752908236,-1.3797646290574985,Continuous
2,42,c_whz,-0.7870388355260598,-0.8730403034876161,-0.7010373675645035,Continuous
2,42,c_bmiz,-0.6224421126454571,-0.7100335539287815,-0.5348506713621327,Continuous
2,43,c_haz,-1.603273387240435,-1.7007291457471774,-1.5058176287336926,Continuous
2,43,c_waz,-1.5247848720596004,-1.6053720783309544,-1.4441976657882465,Continuous
2,43,c_whz,-0.867811057897235,-0.9587604169966907,-0.7768616987977793,Continuous
2,43,c_bmiz,-0.7017531914427516,-0.7956982940311309,-0.6078080888543723,Continuous
2,44,c_haz,-1.6694654550063701,-1.77898065698069,-1.5599502530320501,Continuous
2,44,c_waz,-1.4721302093574093,-1.56677356204164,-1.3774868566731786,Continuous
2,44,c_whz,-0.7308597473166378,-0.8383841581402067,-0.6233353364930689,Continuous
2,44,c_bmiz,-0.5575155282649772,-0.666753917048255,-0.4482771394816994,Continuous
2,45,c_haz,-1.6220514154909131,-1.7479711064111536,-1.4961317245706727,Continuous
2,45,c_waz,-1.441218113838021,-1.5381490048361792,-1.3442872228398626,Continuous
2,45,c_whz,-0.7188138575584087,-0.8453515201553647,-0.5922761949614526,Continuous
2,45,c_bmiz,-0.5547353675070528,-0.682564232356048,-0.4269065026580575,Continuous
2,46,c_haz,-1.7580635208574675,-1.8857870482692092,-1.6303399934457259,Continuous
2,46,c_waz,-1.582694638349035,-1.6852161530643661,-1.480173123633704,Continuous
2,46,c_whz,-0.8018807763991669,-0.9123090614877144,-0.6914524913106194,Continuous
2,46,c_bmiz,-0.6202905030172627,-0.729756247098937,-0.5108247589355884,Continuous
2,47,c_haz,-1.701739238660896,-1.815572467178894,-1.5879060101428981,Continuous
2,47,c_waz,-1.5314488475809431,-1.6226642777848215,-1.4402334173770648,Continuous
2,47,c_whz,-0.769929545823406,-0.8720968079478182,-0.6677622836989938,Continuous
2,47,c_bmiz,-0.6073572453546643,-0.710675444301208,-0.5040390464081206,Continuous
2,48,c_haz,-1.5721214563842913,-1.6868904732112826,-1.4573524395573,Continuous
2,48,c_waz,-1.4411765166185946,-1.5351398247537393,-1.3472132084834498,Continuous
2,48,c_whz,-0.7398403445978561,-0.8353920835050769,-0.6442886056906353,Continuous
2,48,c_bmiz,-0.6079598187075115,-0.7004232461073931,-0.5154963913076298,Continuous
2,49,c_haz,-1.4806153830461843,-1.5836039818512067,-1.377626784241162,Continuous
2,49,c_waz,-1.38603535882592,-1.4675185890088556,-1.3045521286429844,Continuous
2,49,c_whz,-0.7454232117579533,-0.8401722695343061,-0.6506741539816006,Continuous
2,49,c_bmiz,-0.6176938673204566,-0.7084549681561241,-0.5269327664847892,Continuous
2,50,c_haz,-1.3295071791963553,-1.423262001222258,-1.2357523571704525,Continuous
2,50,c_waz,-1.3401711192256645,-1.4190418178516562,-1.2613004205996727,Continuous
2,50,c_whz,-0.8130646924282806,-0.8957017076166948,-0.7304276772398665,Continuous
2,50,c_bmiz,-0.7127376477807239,-0.7945171408348768,-0.630958154726571,Continuous
2,51,c_haz,-1.416014909646395,-1.5169132309675333,-1.3151165883252567,Continuous
2,51,c_waz,-1.359617060762375,-1.4533355038942923,-1.2658986176304576,Continuous
2,51,c_whz,-0.7633359238497796,-0.8597653909893164,-0.6669064567102427,Continuous
2,51,c_bmiz,-0.6505618882543494,-0.746576877930978,-0.5545468985777207,Continuous
2,52,c_haz,-1.4199836499737106,-1.5139192892357067,-1.3260480107117145,Continuous
2,52,c_waz,-1.367028748360208,-1.4499659605815167,-1.2840915361388991,Continuous
2,52,c_whz,-0.7704499679036901,-0.8608764935242492,-0.680023442283131,Continuous
2,52,c_bmiz,-0.6573345824897191,-0.746665083046264,-0.5680040819331742,Continuous
2,53,c_haz,-1.3718180426908595,-1.4662293508398514,-1.2774067345418676,Continuous
2,53,c_waz,-1.3486950346616209,-1.4278343571892913,-1.2695557121339505,Continuous
2,53,c_whz,-0.7838644553566256,-0.8684832127562683,-0.699245697956983,Continuous
2,53,c_bmiz,-0.6828805886771057,-0.7682155280967045,-0.5975456492575069,Continuous
2,54,c_haz,-1.362485676069525,-1.4583846078468832,-1.2665867442921668,Continuous
2,54,c_waz,-1.3907241506924584,-1.4779813451159982,-1.3034669562689185,Continuous
2,54,c_whz,-0.8633658691977819,-0.9539559526218854,-0.7727757857736784,Continuous
2,54,c_bmiz,-0.7690340765356984,-0.8583909969272826,-0.6796771561441143,Continuous
2,55,c_haz,-1.5087310165764682,-1.6036377419484589,-1.4138242912044776,Continuous
2,55,c_waz,-1.4255915426427914,-1.5043218773374527,-1.3468612079481301,Continuous
2,55,c_whz,-0.777845799154906,-0.867703744073387,-0.6879878542364251,Continuous
2,55,c_bmiz,-0.6734039342070242,-0.7619407140457486,-0.5848671543682997,Continuous
2,56,c_haz,-1.4740235798002668,-1.5848573139181625,-1.363189845682371,Continuous
2,56,c_waz,-1.4793035759673614,-1.5698316449397995,-1.3887755069949232,Continuous
2,56,c_whz,-0.8982838555165528,-1.009407562857611,-0.7871601481754947,Continuous
2,56,c_bmiz,-0.7812435456935323,-0.8910198745016045,-0.6714672168854601,Continuous
2,57,c_haz,-1.6412913664683055,-1.7399167637062005,-1.5426659692304105,Continuous
2,57,c_waz,-1.5621047384254219,-1.651097123941863,-1.4731123529089807,Continuous
2,57,c_whz,-0.868199210598318,-0.9579235976068293,-0.7784748235898066,Continuous
2,57,c_bmiz,-0.7502602498704216,-0.8390252490132571,-0.6614952507275861,Continuous
2,58,c_haz,-1.5927513590741371,-1.6826720630083187,-1.5028306551399555,Continuous
2,58,c_waz,-1.4970116274710072,-1.5729371703319313,-1.4210860846100832,Continuous
2,58,c_whz,-0.8194265617449634,-0.9104339362288794,-0.7284191872610475,Continuous
2,58,c_bmiz,-0.7164408655480476,-0.8063649837755397,-0.6265167473205556,Continuous
2,59,c_haz,-1.6567823085437623,-1.7534651282025013,-1.5600994888850233,Continuous
2,59,c_waz,-1.5417713062448106,-1.6461541478186972,-1.437388464670924,Continuous
2,59,c_whz,-0.8338482825846522,-0.9576752665027645,-0.7100212986665398,Continuous
2,59,c_bmiz,-0.7267489135657009,-0.8469497076482134,-0.6065481194831884,Continuous
